series_id,series_name,all_names,trust,cik,ticker,all_tickers,first_year,last_year,leverage_parsed,leverage_note,reset,underlying,underlying_note,category,active_2026,has_ticker
S000104190,Direxion Daily Consumer Discretionary Bull 4X ETF,Direxion Daily Consumer Discretionary Bull 4X ETF,Direxion Shares ETF Trust,0001424958,,,2026,2026,4.0,number,daily,,unresolved,index_other,True,False
S000104191,Direxion Daily Consumer Staples Bull 4X ETF,Direxion Daily Consumer Staples Bull 4X ETF,Direxion Shares ETF Trust,0001424958,,,2026,2026,4.0,number,daily,,unresolved,index_other,True,False
S000104192,Direxion Daily Energy Bull 4X ETF,Direxion Daily Energy Bull 4X ETF,Direxion Shares ETF Trust,0001424958,,,2026,2026,4.0,number,daily,,unresolved,index_other,True,False
S000104193,Direxion Daily Health Care Bull 4X ETF,Direxion Daily Health Care Bull 4X ETF,Direxion Shares ETF Trust,0001424958,,,2026,2026,4.0,number,daily,,unresolved,index_other,True,False
S000104194,Direxion Daily Industrials Bull 4X ETF,Direxion Daily Industrials Bull 4X ETF,Direxion Shares ETF Trust,0001424958,,,2026,2026,4.0,number,daily,,unresolved,index_other,True,False
S000104195,Direxion Daily Ether Bull 4X ETF,Direxion Daily Ether Bull 4X ETF,Direxion Shares ETF Trust,0001424958,,,2026,2026,4.0,number,daily,,unresolved,index_other,True,False
S000104196,Direxion Daily Materials Bull 4X ETF,Direxion Daily Materials Bull 4X ETF,Direxion Shares ETF Trust,0001424958,,,2026,2026,4.0,number,daily,,unresolved,index_other,True,False
S000104197,Direxion Daily Real Estate Bull 4X ETF,Direxion Daily Real Estate Bull 4X ETF,Direxion Shares ETF Trust,0001424958,,,2026,2026,4.0,number,daily,,unresolved,index_other,True,False
S000104198,Direxion Daily Technology Bull 4X ETF,Direxion Daily Technology Bull 4X ETF,Direxion Shares ETF Trust,0001424958,,,2026,2026,4.0,number,daily,,unresolved,index_other,True,False
S000104199,Direxion Daily Utilities Bull 4X ETF,Direxion Daily Utilities Bull 4X ETF,Direxion Shares ETF Trust,0001424958,,,2026,2026,4.0,number,daily,,unresolved,index_other,True,False
S000104201,Direxion Daily Gold Bull 4X ETF,Direxion Daily Gold Bull 4X ETF,Direxion Shares ETF Trust,0001424958,,,2026,2026,4.0,number,daily,,unresolved,index_other,True,False
S000104202,Direxion Daily Silver Bull 4X ETF,Direxion Daily Silver Bull 4X ETF,Direxion Shares ETF Trust,0001424958,,,2026,2026,4.0,number,daily,,unresolved,index_other,True,False
S000104204,Direxion Daily Dow 30 Bull 4X ETF,Direxion Daily Dow 30 Bull 4X ETF,Direxion Shares ETF Trust,0001424958,,,2026,2026,4.0,number,daily,,unresolved,index_other,True,False
S000104205,Direxion Daily Financials Bull 4X ETF,Direxion Daily Financials Bull 4X ETF,Direxion Shares ETF Trust,0001424958,,,2026,2026,4.0,number,daily,,unresolved,index_other,True,False
S000104206,Direxion Daily QQQ Bull 4X ETF,Direxion Daily QQQ Bull 4X ETF,Direxion Shares ETF Trust,0001424958,,,2026,2026,4.0,number,daily,,unresolved,index_other,True,False
S000099881,5x Bitcoin ETF,5x Bitcoin ETF,Volatility Shares Trust,0001884021,,,2026,2026,5.0,number,daily,,unresolved,index_other,True,False
S000099890,5x Ether ETF,5x Ether ETF,Volatility Shares Trust,0001884021,,,2026,2026,5.0,number,daily,,unresolved,index_other,True,False
S000099891,5x Solana ETF,5x Solana ETF,Volatility Shares Trust,0001884021,,,2026,2026,5.0,number,daily,,unresolved,index_other,True,False
S000099961,5x QQQ ETF,5x QQQ ETF,Volatility Shares Trust,0001884021,,,2026,2026,5.0,number,daily,,unresolved,index_other,True,False
S000104498,Leverage Shares 5X Long Homebuilders Daily ETF,Leverage Shares 5X Long Homebuilders Daily ETF,Themes ETF Trust,0001976322,,,2026,2026,5.0,number,daily,,unresolved,index_other,True,False
S000104499,Leverage Shares 5X Long India Daily ETF,Leverage Shares 5X Long India Daily ETF,Themes ETF Trust,0001976322,,,2026,2026,5.0,number,daily,,unresolved,index_other,True,False
S000104500,Leverage Shares 5X Long Junior Gold Miners Daily ETF,Leverage Shares 5X Long Junior Gold Miners Daily ETF,Themes ETF Trust,0001976322,,,2026,2026,5.0,number,daily,,unresolved,index_other,True,False
S000104501,Leverage Shares 5X Long Magnificent 7 Daily ETF,Leverage Shares 5X Long Magnificent 7 Daily ETF,Themes ETF Trust,0001976322,,,2026,2026,5.0,number,daily,,unresolved,index_other,True,False
S000104502,Leverage Shares 5X Long Quantum Computing Daily ETF,Leverage Shares 5X Long Quantum Computing Daily ETF,Themes ETF Trust,0001976322,,,2026,2026,5.0,number,daily,,unresolved,index_other,True,False
S000104503,Leverage Shares 5X Long Regional Banks Daily ETF,Leverage Shares 5X Long Regional Banks Daily ETF,Themes ETF Trust,0001976322,,,2026,2026,5.0,number,daily,,unresolved,index_other,True,False
S000104504,Leverage Shares 5X Long Semiconductors Daily ETF,Leverage Shares 5X Long Semiconductors Daily ETF,Themes ETF Trust,0001976322,,,2026,2026,5.0,number,daily,,unresolved,index_other,True,False
S000104506,Leverage Shares 5X Long US Large Cap 500 Daily ETF,Leverage Shares 5X Long US Large Cap 500 Daily ETF,Themes ETF Trust,0001976322,,,2026,2026,5.0,number,daily,,unresolved,index_other,True,False
S000104507,Leverage Shares 5X Long US Small Cap 2000 Daily ETF,Leverage Shares 5X Long US Small Cap 2000 Daily ETF,Themes ETF Trust,0001976322,,,2026,2026,5.0,number,daily,,unresolved,index_other,True,False
S000104508,Leverage Shares 5X Long Aerospace & Defense Daily ETF,Leverage Shares 5X Long Aerospace & Defense Daily ETF,Themes ETF Trust,0001976322,,,2026,2026,5.0,number,daily,,unresolved,index_other,True,False
S000104509,Leverage Shares 5X Long Uranium Daily ETF,Leverage Shares 5X Long Uranium Daily ETF,Themes ETF Trust,0001976322,,,2026,2026,5.0,number,daily,,unresolved,index_other,True,False
S000104512,Leverage Shares 5X Long China Daily ETF,Leverage Shares 5X Long China Daily ETF,Themes ETF Trust,0001976322,,,2026,2026,5.0,number,daily,,unresolved,index_other,True,False
S000104513,Leverage Shares 5X Long China Technology Daily ETF,Leverage Shares 5X Long China Technology Daily ETF,Themes ETF Trust,0001976322,,,2026,2026,5.0,number,daily,,unresolved,index_other,True,False
S000104515,Leverage Shares 5X Long Emerging Markets Daily ETF,Leverage Shares 5X Long Emerging Markets Daily ETF,Themes ETF Trust,0001976322,,,2026,2026,5.0,number,daily,,unresolved,index_other,True,False
S000104516,Leverage Shares 5X Long Financials Daily ETF,Leverage Shares 5X Long Financials Daily ETF,Themes ETF Trust,0001976322,,,2026,2026,5.0,number,daily,,unresolved,index_other,True,False
S000104517,Leverage Shares 5X Long Gold Miners Daily ETF,Leverage Shares 5X Long Gold Miners Daily ETF,Themes ETF Trust,0001976322,,,2026,2026,5.0,number,daily,,unresolved,index_other,True,False
S000097176,Defiance Daily Target 2X Long AA ETF,Defiance Daily Target 2X Long AA ETF,Tidal Trust II,0001924868,,,2026,2026,2.0,number,daily,AA,ticker token,single_stock,True,False
S000107699,T-REX 2X LONG AADX DAILY TARGET ETF,T-REX 2X LONG AADX DAILY TARGET ETF,ETF Opportunities Trust,0001771146,,,2026,2026,2.0,number,daily,AADX,ticker token,single_stock,True,False
S000081167,GraniteShares 2x Short AAL Daily ETF,GraniteShares 1.5x Short AAL Daily ETF | GraniteShares 2x Short AAL Daily ETF,GraniteShares ETF Trust,0001689873,AIRD,ALSD | AIRD,2023,2026,-2.0,number,daily,AAL,ticker token,single_stock,True,True
S000081150,GraniteShares 1x Short AAL Daily ETF,GraniteShares 1x Short AAL Daily ETF,GraniteShares ETF Trust,0001689873,LAS,LAS,2023,2026,-1.0,number,daily,AAL,ticker token,single_stock,True,True
S000092914,Direxion Daily AAL Bear 1X ETF,Direxion Daily AAL Bear 1X Shares | Direxion Daily AAL Bear 1X ETF,Direxion Shares ETF Trust,0001424958,,,2025,2026,-1.0,number,daily,AAL,ticker token,single_stock,True,False
S000081158,GraniteShares 2x Long AAL Daily ETF,GraniteShares 1.5x Long AAL Daily ETF | GraniteShares 2x Long AAL Daily ETF,GraniteShares ETF Trust,0001689873,AIRL,AALL | AIRL,2023,2026,2.0,number,daily,AAL,ticker token,single_stock,True,True
S000091218,Leverage Shares 2X Long AAL Daily ETF,Leverage Shares 2X Long AAL Daily ETF,Themes ETF Trust,0001976322,AALG,AALG,2025,2026,2.0,number,daily,AAL,ticker token,single_stock,True,True
S000092903,Direxion Daily AAL Bull 2X ETF,Direxion Daily AAL Bull 2X Shares | Direxion Daily AAL Bull 2X ETF,Direxion Shares ETF Trust,0001424958,,,2025,2026,2.0,number,daily,AAL,ticker token,single_stock,True,False
S000105722,Tradr 2X Short AAOI Daily ETF,Tradr 2X Short AAOI Daily ETF,Investment Managers Series Trust II,0001587982,,,2026,2026,-2.0,number,daily,AAOI,ticker token,single_stock,True,False
S000100913,Tradr 2X Long AAOI Daily ETF,Tradr 2X Long AAOI Daily ETF,Investment Managers Series Trust II,0001587982,AAOX,AAOX,2026,2026,2.0,number,daily,AAOI,ticker token,single_stock,True,True
S000104245,Leverage Shares 2X Long AAOI Daily ETF,Leverage Shares 2X Long AAOI Daily ETF,Themes ETF Trust,0001976322,,,2026,2026,2.0,number,daily,AAOI,ticker token,single_stock,True,False
S000105073,Defiance Daily Target 2X Long AAOI ETF,Defiance Daily Target 2X Long AAOI ETF,Tidal Trust II,0001924868,,,2026,2026,2.0,number,daily,AAOI,ticker token,single_stock,True,False
S000106989,Tradr 2X Long AAON Daily ETF,Tradr 2X Long AAON Daily ETF,Investment Managers Series Trust II,0001587982,,,2026,2026,2.0,number,daily,AAON,ticker token,single_stock,True,False
S000098417,Defiance Daily Target 3X Short AAPL ETF,Defiance Daily Target 3X Short AAPL ETF,ETF Series Solutions,0001540305,,,2026,2026,-3.0,number,daily,AAPL,ticker token,single_stock,True,False
S000098962,GraniteShares 3x Short AAPL Daily ETF,GraniteShares 3x Short AAPL Daily ETF,GraniteShares ETF Trust,0001689873,,,2026,2026,-3.0,number,daily,AAPL,ticker token,single_stock,True,False
S000076234,Direxion Daily AAPL Bear 2X Shares,Direxion Daily AAPL Bear 2X Shares,Direxion Shares ETF Trust,0001424958,,,2022,2023,-2.0,number,daily,AAPL,ticker token,single_stock,False,False
S000081148,GraniteShares 2x Short AAPL Daily ETF,GraniteShares 1.75x Short AAPL Daily ETF | GraniteShares 2x Short AAPL Daily ETF,GraniteShares ETF Trust,0001689873,APII,APSD | APII,2023,2026,-2.0,number,daily,AAPL,ticker token,single_stock,True,True
S000083673,T-REX 2X INVERSE APPLE DAILY TARGET ETF,T-REX 2X INVERSE APPLE DAILY TARGET ETF,ETF Opportunities Trust,0001771146,,,2024,2026,-2.0,number,daily,AAPL,company name,single_stock,True,False
S000106996,Tradr 2X Short AAPL Daily ETF,Tradr 2X Short AAPL Daily ETF,Investment Managers Series Trust II,0001587982,,,2026,2026,-2.0,number,daily,AAPL,ticker token,single_stock,True,False
S000077588,Kurv Apple (AAPL) 1.75x Short Daily ETF,Kurv Apple (AAPL) 1.75x Short Daily ETF,NEOS ETF Trust,0001848758,ZAAP,ZAAP,2023,2024,-1.75,number,daily,AAPL,ticker token,single_stock,False,True
S000081137,GraniteShares 1.5x Short AAPL Daily ETF,GraniteShares 1.5x Short AAPL Daily ETF,GraniteShares ETF Trust,0001689873,,,2023,2026,-1.5,number,daily,AAPL,ticker token,single_stock,True,False
S000076244,Direxion Daily AAPL Bear 1X ETF,Direxion Daily AAPL Bear 1X Shares | Direxion Daily AAPL Bear 1X ETF,Direxion Shares ETF Trust,0001424958,AAPD,AAPD,2022,2026,-1.0,number,daily,AAPL,ticker token,single_stock,True,True
S000081151,GraniteShares 1x Short AAPL Daily ETF,GraniteShares 1x Short AAPL Daily ETF,GraniteShares ETF Trust,0001689873,PHS,PHS,2023,2026,-1.0,number,daily,AAPL,ticker token,single_stock,True,True
S000077577,Kurv Apple (AAPL) 1.75x Long Daily ETF,Kurv Apple (AAPL) 1.75x Long Daily ETF,NEOS ETF Trust,0001848758,LAAP,LAAP,2023,2024,1.75,number,daily,AAPL,ticker token,single_stock,False,True
S000076233,Direxion Daily AAPL Bull 2X ETF,Direxion Daily AAPL Bull 2X Shares | Direxion Daily AAPL Bull 1.5X Shares | Direxion Daily AAPL Bull 2X ETF,Direxion Shares ETF Trust,0001424958,AAPU,AAPU,2022,2026,2.0,number,daily,AAPL,ticker token,single_stock,True,True
S000076355,GraniteShares 2x Long AAPL Daily ETF,GraniteShares 2x Long Apple Daily ETF | GraniteShares 1.75x Long AAPL Daily ETF | GraniteShares 2x Long AAPL Daily ETF,GraniteShares ETF Trust,0001689873,AAPB,AAPB,2022,2026,2.0,number,daily,AAPL,ticker token,single_stock,True,True
S000083676,T-REX 2X LONG APPLE DAILY TARGET ETF,T-REX 2X LONG APPLE DAILY TARGET ETF,ETF Opportunities Trust,0001771146,AAPX,AAPX,2024,2026,2.0,number,daily,AAPL,company name,single_stock,True,True
S000086634,Leverage Shares 2X Long AAPL Daily ETF,Leverage Shares 2X Long AAPL Daily ETF,Themes ETF Trust,0001976322,,,2025,2026,2.0,number,daily,AAPL,ticker token,single_stock,True,False
S000095105,GraniteShares YieldBOOST AAPL 2x Income ETF,GraniteShares YieldBOOST AAPL 2x Income ETF,GraniteShares ETF Trust,0001689873,,,2026,2026,2.0,number,daily,AAPL,ticker token,single_stock,True,False
S000104832,Corgi AAPL 2x Daily ETF,Corgi AAPL 2x Daily ETF,Corgi ETF Trust I,0002078265,,,2026,2026,2.0,number,daily,AAPL,ticker token,single_stock,True,False
S000098444,Defiance Daily Target 3X Long AAPL ETF,Defiance Daily Target 3X Long AAPL ETF,ETF Series Solutions,0001540305,,,2026,2026,3.0,number,daily,AAPL,ticker token,single_stock,True,False
S000098553,Direxion Daily AAPL Bull 3X ETF,Direxion Daily AAPL Bull 3X ETF,Direxion Shares ETF Trust,0001424958,,,2026,2026,3.0,number,daily,AAPL,ticker token,single_stock,True,False
S000098591,Leverage Shares 3X Long AAPL Daily ETF,Leverage Shares 3X Long AAPL Daily ETF,Themes ETF Trust,0001976322,,,2026,2026,3.0,number,daily,AAPL,ticker token,single_stock,True,False
S000098793,T-REX 3X Long AAPL Daily Target ETF,T-REX 3X Long AAPL Daily Target ETF,ETF Opportunities Trust,0001771146,,,2026,2026,3.0,number,daily,AAPL,ticker token,single_stock,True,False
S000098956,GraniteShares 3x Long AAPL Daily ETF,GraniteShares 3x Long AAPL Daily ETF,GraniteShares ETF Trust,0001689873,,,2026,2026,3.0,number,daily,AAPL,ticker token,single_stock,True,False
S000099000,ProShares Daily Target 3x AAPL,ProShares Daily Target 3x AAPL,PROSHARES TRUST,0001174610,,,2026,2026,3.0,number,daily,AAPL,ticker token,single_stock,True,False
S000100369,3x AAPL ETF,3x AAPL ETF,Volatility Shares Trust,0001884021,,,2026,2026,3.0,number,daily,AAPL,ticker token,single_stock,True,False
S000100370,5x AAPL ETF,5x AAPL ETF,Volatility Shares Trust,0001884021,,,2026,2026,5.0,number,daily,AAPL,ticker token,single_stock,True,False
S000100323,T-REX 2X LONG ABAT DAILY TARGET ETF,T-REX 2X LONG ABAT DAILY TARGET ETF,ETF Opportunities Trust,0001771146,,,2026,2026,2.0,number,daily,ABAT,ticker token,single_stock,True,False
S000103268,Defiance Daily Target 2X Long ABAT ETF,Defiance Daily Target 2X Long ABAT ETF,Tidal Trust II,0001924868,,,2026,2026,2.0,number,daily,ABAT,ticker token,single_stock,True,False
S000091229,Leverage Shares 2X Long ABBV Daily ETF,Leverage Shares 2X Long ABBV Daily ETF,Themes ETF Trust,0001976322,,,2025,2026,2.0,number,daily,ABBV,ticker token,single_stock,True,False
S000097414,T-REX 2X LONG ABTC DAILY TARGET ETF,T-REX 2X LONG ABTC DAILY TARGET ETF,ETF Opportunities Trust,0001771146,,,2026,2026,2.0,number,daily,ABTC,ticker token,single_stock,True,False
S000102150,Defiance Daily Target 2X Long ABTC ETF,Defiance Daily Target 2X Long ABTC ETF,Tidal Trust II,0001924868,ABTL,ABTL,2026,2026,2.0,number,daily,ABTC,ticker token,single_stock,True,True
S000091891,Tradr 2X Long ACHR Daily ETF,Tradr 2X Long ACHR Daily ETF,Investment Managers Series Trust II,0001587982,ARCX,ARCX,2025,2026,2.0,number,daily,ACHR,ticker token,single_stock,True,True
S000093872,T-REX 2X LONG ACHR DAILY TARGET ETF,T-REX 2X LONG ACHR DAILY TARGET ETF,ETF Opportunities Trust,0001771146,ACHU,ACHU,2025,2026,2.0,number,daily,ACHR,ticker token,single_stock,True,True
S000104875,Corgi ACHR 2x Daily ETF,Corgi ACHR 2x Daily ETF,Corgi ETF Trust I,0002078265,,,2026,2026,2.0,number,daily,ACHR,ticker token,single_stock,True,False
S000099251,Tradr 3X Long ACHR Daily ETF,Tradr 3X Long ACHR Daily ETF,Investment Managers Series Trust II,0001587982,,,2026,2026,3.0,number,daily,ACHR,ticker token,single_stock,True,False
S000104886,Corgi ACLS 2x Daily ETF,Corgi ACLS 2x Daily ETF,Corgi ETF Trust I,0002078265,,,2026,2026,2.0,number,daily,ACLS,ticker token,single_stock,True,False
S000104894,Corgi ACMR 2x Daily ETF,Corgi ACMR 2x Daily ETF,Corgi ETF Trust I,0002078265,,,2026,2026,2.0,number,daily,ACMR,ticker token,single_stock,True,False
S000088296,GraniteShares 2x Short ADBE Daily ETF,GraniteShares 2x Short ADBE Daily ETF,GraniteShares ETF Trust,0001689873,ADS,ADS,2025,2026,-2.0,number,daily,ADBE,ticker token,single_stock,True,True
S000094278,Direxion Daily ADBE Bear 1X ETF,Direxion Daily ADBE Bear 1X ETF,Direxion Shares ETF Trust,0001424958,,,2025,2026,-1.0,number,daily,ADBE,ticker token,single_stock,True,False
S000088313,GraniteShares 2x Long ADBE Daily ETF,GraniteShares 2x Long ADBE Daily ETF,GraniteShares ETF Trust,0001689873,ADL,ADL,2025,2026,2.0,number,daily,ADBE,ticker token,single_stock,True,True
S000091233,Leverage Shares 2X Long ADBE Daily ETF,Leverage Shares 2X Long ADBE Daily ETF,Themes ETF Trust,0001976322,ADBG,ADBG,2025,2026,2.0,number,daily,ADBE,ticker token,single_stock,True,True
S000094236,Direxion Daily ADBE Bull 2X ETF,Direxion Daily ADBE Bull 2X ETF,Direxion Shares ETF Trust,0001424958,ADBU,ADBU,2025,2026,2.0,number,daily,ADBE,ticker token,single_stock,True,True
S000103180,Tradr 2X Long ADI Daily ETF,Tradr 2X Long ADI Daily ETF,Investment Managers Series Trust II,0001587982,,,2026,2026,2.0,number,daily,ADI,ticker token,single_stock,True,False
S000105552,Leverage Shares 2X Long ADI Daily ETF,Leverage Shares 2X Long ADI Daily ETF,Themes ETF Trust,0001976322,,,2026,2026,2.0,number,daily,ADI,ticker token,single_stock,True,False
S000105563,Leverage Shares 2X Long AEHR Daily ETF,Leverage Shares 2X Long AEHR Daily ETF,Themes ETF Trust,0001976322,,,2026,2026,2.0,number,daily,AEHR,ticker token,single_stock,True,False
S000106576,T-REX 2X LONG AEHR DAILY TARGET ETF,T-REX 2X LONG AEHR DAILY TARGET ETF,ETF Opportunities Trust,0001771146,,,2026,2026,2.0,number,daily,AEHR,ticker token,single_stock,True,False
S000107000,Tradr 2X Long AEHR Daily ETF,Tradr 2X Long AEHR Daily ETF,Investment Managers Series Trust II,0001587982,,,2026,2026,2.0,number,daily,AEHR,ticker token,single_stock,True,False
S000096288,Defiance Daily Target 2X Long AEO ETF,Defiance Daily Target 2X Long AEO ETF,Tidal Trust II,0001924868,,,2026,2026,2.0,number,daily,AEO,ticker token,single_stock,True,False
